claiminternalnumber,claimcolour,treatmentgroup,accept_automatic,insurancetype,privatefinanced
16382,Yellow,2,1,life,1
16383,Red,0,1,travel,1
16384,Yellow,4,1,auto,1
16385,Red,4,1,property,1
16386,Yellow,3,1,property,1
16387,Yellow,2,1,property,1
16388,Green,0,1,life,1
16389,Green,0,1,property,1
16390,Green,4,1,property,1
16391,Yellow,3,1,property,1
16392,Red,3,1,property,1
16393,Yellow,3,1,auto,1
16394,Green,2,1,auto,1
16395,Yellow,2,0,property,1
16396,Yellow,2,1,life,1
16397,Yellow,2,1,life,1
16398,Yellow,2,1,auto,1
16399,Yellow,4,1,auto,1
16400,Green,2,1,auto,1
16401,Yellow,0,1,auto,1
16402,Green,3,0,property,1
16403,Yellow,2,1,property,0
16404,Yellow,2,1,property,1
16405,Green,0,1,property,1
16406,Yellow,2,1,auto,1
16407,Yellow,2,1,life,1
16408,Yellow,2,1,life,1
16409,Green,3,1,auto,1
16410,Yellow,0,1,life,1
16411,Yellow,0,1,auto,1
16412,Yellow,4,1,property,1
16413,Green,1,1,property,1
16414,Yellow,3,1,life,1
16415,Yellow,3,1,life,1
16416,Green,0,1,life,1
16417,Green,3,1,life,1
16418,Yellow,2,1,travel,1
16419,Yellow,4,1,property,1
16420,Yellow,1,1,auto,1
16421,Yellow,1,1,auto,1
16422,Yellow,0,0,property,1
16423,Green,2,1,property,1
16424,Yellow,4,1,property,1
16425,Yellow,4,1,auto,1
16426,Red,3,1,travel,1
16427,Yellow,4,1,property,1
16428,Yellow,4,1,property,1
16429,Red,2,1,property,1
16430,Yellow,4,1,property,1
16431,Red,2,1,travel,1
16432,Yellow,2,1,auto,1
16433,Green,3,1,property,1
16434,Yellow,0,1,auto,1
16435,Yellow,2,1,life,1
16436,Red,3,1,auto,1
16437,Yellow,2,1,property,0
16438,Green,4,1,property,1
16439,Yellow,2,0,property,1
16440,Yellow,3,1,property,1
16441,Yellow,0,1,life,1
16442,Yellow,4,1,travel,1
16443,Yellow,1,0,travel,1
16444,Red,4,1,life,1
16445,Yellow,1,1,travel,0
16446,Yellow,1,0,property,1
16447,Green,1,1,property,0
16448,Yellow,0,1,travel,1
16449,Green,3,1,property,1
16450,Yellow,1,1,property,1
16451,Yellow,2,1,life,1
16452,Yellow,3,1,travel,0
16453,Yellow,4,1,auto,1
16454,Yellow,1,1,life,1
16455,Red,1,1,auto,1
16456,Yellow,4,0,auto,1
16457,Yellow,1,1,travel,0
16458,Yellow,1,0,property,0
16459,Green,1,0,property,1
16460,Yellow,2,0,auto,1
16461,Green,2,0,property,1
16462,Green,3,1,property,1
16463,Green,2,1,property,1
16464,Yellow,3,0,property,1
16465,Red,0,1,property,1
16466,Yellow,0,1,property,1
16467,Yellow,3,1,auto,1
16468,Yellow,0,1,property,1
16469,Yellow,4,1,life,1
16470,Green,3,1,auto,1
16471,Green,0,1,life,1
16472,Yellow,1,0,travel,1
16473,Yellow,0,0,auto,1
16474,Yellow,2,1,travel,0
16475,Green,4,1,property,1
16476,Yellow,1,1,life,1
16477,Yellow,3,1,travel,1
16478,Yellow,1,1,travel,0
16479,Yellow,3,1,travel,1
16480,Yellow,4,1,travel,0
16481,Yellow,0,1,travel,1
16482,Yellow,4,1,travel,0
16483,Green,4,1,auto,1
16484,Yellow,1,1,auto,0
16485,Yellow,0,1,travel,1
16486,Yellow,1,1,auto,0
16487,Yellow,1,0,property,1
16488,Yellow,4,1,travel,0
16489,Yellow,3,0,life,1
16490,Green,0,1,property,1
16491,Green,3,1,auto,1
16492,Green,3,1,auto,1
16493,Yellow,0,1,life,1
16494,Yellow,4,1,auto,1
16495,Yellow,1,1,auto,1
16496,Yellow,2,1,travel,0
16497,Yellow,2,1,travel,1
16498,Green,2,1,life,1
16499,Green,1,1,property,1
16500,Yellow,3,1,auto,1
16501,Green,0,1,auto,1
16502,Yellow,1,1,auto,1
16503,Yellow,4,1,auto,1
16504,Yellow,2,0,property,1
16505,Yellow,1,1,travel,1
16506,Green,3,1,auto,1
16507,Yellow,0,1,auto,0
16508,Green,3,1,property,0
16509,Green,2,1,auto,1
16510,Yellow,2,1,auto,1
16511,Yellow,4,1,property,0
16512,Green,1,1,auto,1
16513,Green,3,1,auto,1
16514,Green,2,1,auto,1
16515,Yellow,2,1,property,1
16516,Yellow,2,1,property,0
16517,Yellow,3,1,travel,1
16518,Yellow,2,0,travel,0
16519,Green,2,1,auto,1
16520,Green,0,1,auto,1
16521,Yellow,2,1,auto,1
16522,Green,2,0,property,1
16523,Yellow,2,0,auto,1
16524,Yellow,1,1,property,1
16525,Green,1,1,auto,1
16526,Yellow,1,1,travel,0
16527,Green,2,0,property,1
16528,Yellow,2,1,auto,1
16529,Yellow,1,1,travel,1
16530,Yellow,2,1,property,1
16531,Green,1,1,auto,1
16532,Yellow,4,1,life,1
16533,Green,3,0,property,1
16534,Green,2,1,life,1
16535,Green,4,1,auto,1
16536,Green,1,1,auto,1
16537,Green,4,1,auto,1
16538,Yellow,3,1,auto,1
16539,Yellow,1,1,travel,0
16540,Yellow,4,1,property,1
16541,Yellow,3,1,property,1
16542,Green,3,0,property,1
16543,Green,3,1,property,0
16544,Yellow,2,1,travel,1
16545,Red,4,1,property,1
16546,Yellow,2,0,property,1
16547,Green,1,1,property,1
16548,Yellow,4,1,life,1
16549,Yellow,0,1,life,1
16550,Yellow,3,1,life,1
16551,Yellow,3,1,life,1
16552,Yellow,2,1,auto,1
16553,Green,4,1,property,1
16554,Red,2,1,life,1
16555,Red,2,1,life,1
16556,Green,4,1,property,1
16557,Yellow,1,1,travel,0
16558,Yellow,3,1,property,1
16559,Yellow,3,1,auto,1
16560,Yellow,1,1,auto,1
16561,Yellow,2,1,property,1
16562,Yellow,4,1,property,1
16563,Green,3,1,auto,1
16564,Green,4,1,auto,1
16565,Yellow,4,1,travel,1
16566,Red,3,1,travel,1
16567,Yellow,0,1,auto,1
16568,Green,2,1,auto,1
16569,Yellow,3,1,life,1
16570,Yellow,3,1,life,1
16571,Red,4,0,property,1
16572,Yellow,3,0,property,1
16573,Yellow,3,1,auto,1
16574,Yellow,3,1,auto,1
16575,Green,0,1,travel,1
16576,Yellow,1,0,travel,1
16577,Yellow,4,1,travel,0
16578,Yellow,1,1,auto,1
16579,Green,0,1,auto,1
16580,Green,4,1,property,1
16581,Yellow,1,1,travel,0
16582,Green,1,1,auto,1
16583,Green,1,1,life,1
16584,Green,4,1,property,0
16585,Red,4,1,property,1
16586,Green,3,1,travel,0
16587,Green,0,1,property,1
16588,Green,4,1,property,1
16589,Red,3,1,property,1
16590,Green,4,1,auto,1
16591,Yellow,3,1,auto,1
16592,Green,4,1,property,1
16593,Green,2,1,auto,0
16594,Yellow,1,1,property,1
16595,Green,3,1,property,1
16596,Green,1,1,auto,1
16597,Yellow,4,1,auto,1
16598,Red,1,0,property,1
16599,Red,1,1,property,1
16600,Yellow,4,1,auto,1
16601,Green,4,1,auto,1
16602,Red,3,0,property,1
16603,Yellow,0,1,auto,1
16604,Yellow,1,1,travel,1
16605,Red,1,1,property,1
16606,Yellow,4,1,travel,0
16607,Yellow,0,1,auto,1
16608,Yellow,1,1,travel,0
16609,Yellow,1,0,auto,1
16610,Yellow,1,1,travel,0
16611,Yellow,3,1,auto,1
16612,Yellow,4,1,property,1
16613,Red,2,1,property,1
16614,Yellow,1,1,travel,0
16615,Yellow,4,1,auto,1
16616,Green,2,1,property,1
16617,Red,2,1,property,1
16618,Yellow,1,1,travel,0
16619,Yellow,0,1,travel,1
16620,Yellow,4,1,auto,1
16621,Yellow,1,1,property,1
16622,Green,3,1,property,1
16623,Yellow,2,1,auto,0
16624,Yellow,1,1,property,1
16625,Green,1,1,property,1
16626,Red,3,1,travel,1
16627,Green,2,1,property,1
16628,Yellow,3,1,auto,1
16629,Yellow,4,1,auto,1
16630,Yellow,3,1,auto,1
16631,Yellow,0,1,auto,1
16632,Yellow,4,1,travel,0
16633,Red,3,1,property,1
16634,Yellow,0,1,life,1
16635,Yellow,0,1,life,1
16636,Yellow,3,1,travel,1
16637,Yellow,4,1,travel,1
16638,Green,3,1,auto,1
16639,Green,2,0,property,1
16640,Green,0,1,property,1
16641,Yellow,3,1,travel,1
16642,Yellow,4,1,life,1
16643,Yellow,4,1,life,1
16644,Yellow,2,1,travel,1
16645,Yellow,2,1,auto,1
16646,Yellow,4,1,auto,1
16647,Green,4,1,property,1
16648,Green,0,1,property,1
16649,Red,3,1,travel,1
16650,Red,4,1,travel,0
16651,Yellow,0,1,travel,0
16652,Yellow,4,1,property,1
16653,Yellow,0,1,auto,1
16654,Yellow,0,1,auto,1
16655,Yellow,4,1,auto,1
16656,Red,1,0,property,1
16657,Yellow,2,1,property,1
16658,Green,3,0,property,1
16659,Yellow,2,1,auto,1
16660,Yellow,1,0,life,1
16661,Yellow,1,1,life,1
16662,Yellow,3,1,auto,1
16663,Yellow,1,1,travel,1
16664,Green,2,1,property,1
16665,Yellow,2,1,life,1
16666,Green,1,1,auto,1
16667,Green,3,1,auto,1
16668,Yellow,3,1,auto,1
16669,Yellow,3,1,auto,1
16670,Red,3,1,life,1
16671,Green,3,1,auto,1
16672,Yellow,1,0,travel,1
16673,Yellow,2,1,property,1
16674,Green,1,1,auto,1
16675,Yellow,4,1,travel,0
16676,Green,0,1,property,0
16677,Yellow,1,1,property,1
16678,Yellow,1,1,life,1
16679,Yellow,1,1,life,1
16680,Red,4,1,life,1
16681,Red,4,1,life,1
16682,Yellow,0,0,auto,0
16683,Yellow,2,1,auto,1
16684,Green,3,1,property,0
16685,Yellow,4,1,life,1
16686,Yellow,1,1,travel,0
16687,Yellow,3,1,life,1
16688,Yellow,3,1,auto,1
16689,Green,4,1,property,1
16690,Red,2,1,travel,1
16691,Green,0,1,property,0
16692,Yellow,3,0,auto,1
16693,Green,3,1,other,1
16694,Green,0,1,auto,1
16695,Yellow,2,1,auto,1
16696,Yellow,2,1,life,1
16697,Green,0,1,travel,1
16698,Yellow,3,1,life,1
16699,Yellow,2,0,property,1
16700,Yellow,0,1,life,1
16701,Green,0,0,auto,1
16702,Yellow,0,1,life,1
16703,Yellow,0,1,auto,1
16704,Green,0,0,auto,1
16705,Green,1,1,life,1
16706,Yellow,1,1,auto,1
16707,Yellow,2,1,life,1
16708,Yellow,0,1,life,1
16709,Green,4,0,property,1
16710,Green,4,1,life,1
16711,Yellow,4,1,life,1
16712,Yellow,2,1,property,1
16713,Green,2,1,property,1
16714,Yellow,0,1,auto,1
16715,Green,0,0,auto,1
16716,Yellow,1,1,property,1
16717,Yellow,0,1,life,1
16718,Yellow,1,1,property,0
16719,Yellow,0,0,travel,1
16720,Green,0,1,auto,1
16721,Yellow,4,1,property,1
16722,Yellow,3,1,auto,1
16723,Yellow,0,0,property,1
16724,Yellow,0,1,auto,1
16725,Green,2,1,auto,1
16726,Yellow,3,1,travel,0
16727,Yellow,4,1,auto,1
16728,Green,4,1,auto,1
16729,Green,4,1,travel,1
16730,Red,3,0,travel,1
16731,Yellow,0,1,auto,1
16732,Yellow,3,1,property,1
16733,Yellow,2,1,property,1
16734,Yellow,4,1,auto,1
16735,Yellow,0,1,property,0
16736,Red,1,0,property,1
16737,Yellow,4,1,travel,1
16738,Yellow,2,1,auto,1
16739,Yellow,4,0,auto,1
16740,Yellow,4,1,travel,1
16741,Yellow,2,1,life,1
16742,Green,2,1,auto,1
16743,Yellow,4,1,property,0
16744,Yellow,2,1,property,0
16745,Green,4,1,auto,1
16746,Yellow,4,1,property,1
16747,Yellow,3,1,travel,1
16748,Yellow,1,1,life,1
16749,Yellow,1,1,life,1
16750,Green,1,1,auto,1
16751,Yellow,2,1,life,1
16752,Yellow,1,0,property,1
16753,Green,1,1,property,1
16754,Green,3,1,property,1
16755,Yellow,0,0,property,1
16756,Yellow,1,1,auto,1
16757,Green,4,1,auto,1
16758,Yellow,0,1,property,0
16759,Yellow,4,1,auto,1
16760,Yellow,1,1,auto,1
16761,Red,3,1,travel,0
16762,Green,4,1,auto,1
16763,Green,1,1,auto,1
16764,Yellow,0,1,auto,1
16765,Yellow,4,1,property,1
16766,Yellow,4,1,auto,0
16767,Yellow,0,1,auto,1
16768,Yellow,0,1,travel,0
16769,Yellow,0,1,auto,1
16770,Green,3,1,property,0
16771,Yellow,4,0,property,1
16772,Yellow,1,1,travel,0
16773,Yellow,1,1,property,0
16774,Red,3,1,auto,1
16775,Yellow,0,1,property,1
16776,Yellow,2,1,auto,1
16777,Yellow,3,1,life,1
16778,Green,4,1,property,1
16779,Green,4,1,property,1
16780,Yellow,2,1,auto,1
16781,Yellow,0,1,life,1
16782,Yellow,3,1,property,0
16783,Yellow,2,1,auto,1
16784,Red,1,1,travel,0
16785,Green,2,1,property,0
16786,Green,2,1,property,1
16787,Yellow,4,1,property,1
16788,Yellow,4,1,travel,1
16789,Green,4,1,auto,1
16790,Yellow,1,1,auto,1
16791,Yellow,2,1,travel,0
16792,Yellow,2,1,travel,0
16793,Yellow,0,0,travel,0
16794,Red,4,1,auto,1
16795,Yellow,3,1,travel,1
16796,Yellow,1,1,property,1
16797,Yellow,2,1,life,1
16798,Yellow,2,1,life,1
16799,Yellow,3,1,auto,1
16800,Yellow,3,1,property,1
16801,Yellow,2,1,travel,0
16802,Yellow,0,1,life,1
16803,Yellow,2,1,travel,1
16804,Yellow,2,1,travel,1
16805,Yellow,0,1,travel,0
16806,Yellow,2,1,auto,1
16807,Yellow,0,1,auto,1
16808,Yellow,2,1,auto,1
16809,Yellow,4,1,auto,1
16810,Green,1,1,property,0
16811,Green,3,1,property,0
16812,Yellow,1,1,life,1
16813,Green,0,1,property,1
16814,Yellow,2,1,auto,1
16815,Green,1,1,auto,1
16816,Green,4,1,auto,1
16817,Yellow,0,1,property,0
16818,Yellow,1,0,property,1
16819,Yellow,4,1,auto,1
16820,Yellow,4,0,travel,0
16821,Yellow,2,1,auto,1
16822,Yellow,3,1,auto,1
16823,Yellow,2,1,property,1
16824,Yellow,2,1,auto,1
16825,Yellow,2,1,life,1
16826,Yellow,0,1,auto,1
16827,Red,4,1,auto,1
16828,Yellow,4,0,property,1
16829,Green,1,1,auto,1
16830,Yellow,4,1,property,1
16831,Yellow,4,1,property,1
16832,Yellow,4,1,property,1
16833,Yellow,3,1,auto,1
16834,Yellow,1,0,property,1
16835,Green,3,1,auto,1
16836,Green,4,1,life,1
16837,Yellow,4,1,auto,1
16838,Green,0,1,auto,1
16839,Yellow,2,0,auto,1
16840,Yellow,0,0,auto,1
16841,Yellow,2,1,life,1
16842,Green,4,1,property,0
16843,Green,0,1,auto,1
16844,Yellow,1,0,property,1
16845,Green,2,1,property,1
16846,Green,4,1,property,1
16847,Green,1,1,property,0
16848,Yellow,4,1,travel,1
16849,Green,1,1,property,1
16850,Green,3,1,auto,1
16851,Green,1,1,life,1
16852,Green,1,0,property,0
16853,Yellow,4,1,property,1
16854,Green,1,1,property,1
16855,Yellow,3,1,property,1
16856,Red,2,1,property,1
16857,Yellow,4,1,life,1
16858,Yellow,3,1,auto,1
16859,Yellow,2,1,property,1
16860,Yellow,2,1,auto,1
16861,Yellow,0,1,property,0
16862,Green,1,1,property,1
16863,Yellow,1,1,auto,1
16864,Yellow,1,0,property,1
16865,Green,3,1,property,0
16866,Red,3,0,property,1
16867,Yellow,2,1,travel,0
16868,Yellow,1,1,property,1
16869,Green,3,1,property,1
16870,Yellow,4,1,property,1
16871,Green,4,0,property,1
16872,Yellow,3,1,travel,1
16873,Yellow,3,1,travel,0
16874,Yellow,3,1,life,1
16875,Green,0,1,auto,1
16876,Yellow,1,1,auto,1
16877,Yellow,1,1,travel,1
16878,Yellow,0,1,travel,1
16879,Yellow,2,1,travel,0
16880,Yellow,0,0,property,1
16881,Yellow,1,1,life,1
16882,Yellow,3,1,travel,0
16883,Yellow,2,1,property,1
16884,Red,3,1,property,1
16885,Green,4,1,travel,1
16886,Yellow,3,0,property,1
16887,Yellow,3,1,property,1
16888,Yellow,3,1,property,0
16889,Yellow,2,1,auto,1
16890,Yellow,0,1,auto,1
16891,Green,0,1,property,1
16892,Yellow,2,1,auto,1
16893,Yellow,1,1,travel,1
16894,Green,1,1,auto,1
16895,Green,2,1,property,1
16896,Yellow,4,1,property,1
16897,Red,2,1,travel,1
16898,Green,4,1,travel,0
16899,Yellow,1,1,auto,1
16900,Yellow,0,1,life,1
16901,Green,2,1,auto,1
16902,Yellow,4,1,life,1
16903,Yellow,3,1,travel,0
16904,Green,2,1,auto,1
16905,Yellow,4,1,life,1
16906,Yellow,4,1,auto,1
16907,Yellow,1,1,travel,1
16908,Yellow,4,1,life,1
16909,Yellow,4,1,life,1
16910,Yellow,4,1,property,0
16911,Yellow,2,0,property,1
16912,Green,2,1,property,1
16913,Yellow,3,1,property,1
16914,Yellow,0,1,life,1
16915,Yellow,2,1,property,1
16916,Red,0,1,property,1
16917,Yellow,1,1,travel,1
16918,Yellow,0,0,property,1
16919,Yellow,0,1,travel,1
16920,Yellow,2,1,auto,1
16921,Yellow,3,1,travel,1
16922,Yellow,2,1,property,1
16923,Yellow,2,1,life,1
16924,Yellow,3,1,life,1
16925,Yellow,1,1,auto,1
16926,Yellow,2,1,property,1
16927,Green,3,1,auto,1
16928,Green,4,1,auto,1
16929,Green,4,1,property,1
16930,Yellow,2,1,property,1
16931,Yellow,0,1,auto,1
16932,Red,1,1,property,1
16933,Yellow,1,1,life,1
16934,Green,2,1,auto,1
16935,Green,3,1,property,1
16936,Yellow,0,1,travel,1
16937,Yellow,2,1,life,1
16938,Yellow,2,1,life,1
16939,Yellow,2,1,life,1
16940,Green,4,0,property,1
16941,Yellow,0,1,travel,0
16942,Yellow,0,1,travel,0
16943,Yellow,3,1,travel,1
16944,Yellow,2,1,travel,0
16945,Yellow,4,1,property,1
16946,Yellow,2,0,property,1
16947,Yellow,2,1,auto,1
16948,Yellow,1,0,property,1
16949,Red,1,0,auto,1
16950,Red,2,1,travel,1
16951,Yellow,1,1,auto,1
16952,Red,2,1,property,1
16953,Green,1,1,life,1
16954,Green,4,1,auto,1
16955,Yellow,1,1,travel,0
16956,Green,4,0,property,1
16957,Yellow,2,1,travel,0
16958,Green,1,1,auto,1
16959,Yellow,4,1,auto,1
16960,Yellow,2,1,auto,1
16961,Green,3,1,auto,1
16962,Yellow,4,1,property,1
16963,Green,1,1,property,0
16964,Yellow,2,1,property,1
16965,Yellow,2,1,property,1
16966,Yellow,2,1,life,1
16967,Yellow,1,1,auto,1
16968,Yellow,0,1,travel,0
16969,Green,1,1,property,0
16970,Green,2,1,auto,1
16971,Green,1,1,travel,1
16972,Yellow,0,1,life,1
16973,Yellow,2,1,life,1
16974,Yellow,2,1,life,1
16975,Yellow,0,1,travel,1
16976,Yellow,0,1,travel,1
16977,Yellow,4,1,property,1
16978,Yellow,1,1,auto,1
16979,Red,3,0,travel,1
16980,Yellow,3,1,auto,1
16981,Green,0,1,auto,1
16982,Red,3,1,travel,1
16983,Green,0,1,property,0
16984,Yellow,0,1,auto,1
16985,Yellow,4,1,auto,1
16986,Red,1,1,travel,1
16987,Yellow,2,1,property,1
16988,Yellow,2,0,auto,1
16989,Yellow,1,1,auto,1
16990,Red,2,1,property,1
16991,Yellow,0,1,property,1
16992,Red,2,0,property,1
16993,Green,3,1,auto,1
16994,Yellow,3,1,auto,1
16995,Yellow,2,1,auto,1
16996,Yellow,2,1,auto,1
16997,Yellow,2,1,travel,0
16998,Yellow,2,0,property,1
16999,Yellow,1,1,auto,1
17000,Yellow,0,1,travel,1
17001,Yellow,1,1,life,1
17002,Yellow,4,1,auto,1
17003,Yellow,4,1,auto,1
17004,Yellow,4,1,auto,1
17005,Green,3,1,auto,1
17006,Yellow,2,1,auto,1
17007,Green,3,1,property,1
17008,Red,1,1,property,1
17009,Yellow,4,1,auto,1
17010,Yellow,1,1,property,1
17011,Green,4,1,auto,1
17012,Green,0,1,travel,1
17013,Yellow,4,1,auto,1
17014,Yellow,3,1,property,1
17015,Green,1,1,auto,1
17016,Yellow,3,1,travel,1
17017,Green,2,1,life,1
17018,Yellow,4,1,travel,1
17019,Yellow,0,0,property,1
17020,Yellow,0,1,auto,1
17021,Yellow,2,0,auto,1
17022,Green,3,1,auto,1
17023,Yellow,3,1,life,1
17024,Yellow,2,0,property,1
17025,Yellow,4,1,travel,0
17026,Yellow,0,1,life,1
17027,Yellow,1,1,property,1
17028,Yellow,2,1,auto,1
17029,Green,0,1,auto,1
17030,Green,4,1,life,1
17031,Yellow,1,0,auto,1
17032,Yellow,4,1,auto,1
17033,Yellow,1,1,travel,0
17034,Yellow,0,1,travel,1
17035,Yellow,1,1,life,1
17036,Yellow,1,0,life,1
17037,Yellow,1,0,auto,1
17038,Green,0,1,auto,1
17039,Green,2,1,travel,1
17040,Green,3,1,life,1
17041,Yellow,0,1,travel,0
17042,Yellow,1,1,property,1
17043,Green,0,1,auto,1
17044,Green,0,1,life,1
17045,Green,2,0,property,1
17046,Green,3,1,auto,1
17047,Yellow,4,1,life,1
17048,Yellow,1,1,travel,0
17049,Yellow,4,1,property,1
17050,Green,4,1,auto,1
17051,Green,1,1,auto,1
17052,Red,0,0,life,1
17053,Green,1,1,property,1
17054,Yellow,4,1,travel,1
17055,Yellow,2,1,auto,1
17056,Yellow,3,1,travel,0
17057,Red,2,1,property,1
17058,Green,0,1,auto,1
17059,Green,3,0,property,1
17060,Green,3,1,auto,1
17061,Yellow,0,0,auto,1
17062,Yellow,2,1,travel,0
17063,Yellow,2,1,property,1
17064,Yellow,2,1,property,1
17065,Green,3,1,life,1
17066,Yellow,0,1,property,1
17067,Yellow,3,1,travel,1
17068,Yellow,2,1,auto,1
17069,Red,3,1,travel,1
17070,Red,0,1,property,0
17071,Yellow,0,1,auto,1
17072,Yellow,3,1,auto,1
17073,Yellow,1,1,auto,1
17074,Yellow,3,1,property,0
17075,Green,4,1,auto,1
17076,Green,3,1,property,0
17077,Green,2,1,auto,1
17078,Yellow,2,1,auto,1
17079,Red,2,1,property,1
17080,Yellow,2,1,auto,1
17081,Yellow,2,0,auto,1
17082,Green,1,1,property,1
17083,Red,2,1,property,1
17084,Yellow,2,1,travel,1
17085,Yellow,0,1,travel,0
17086,Yellow,1,1,travel,0
17087,Yellow,3,1,property,0
17088,Yellow,0,1,property,1
17089,Green,3,1,life,1
17090,Green,1,0,property,1
17091,Green,1,1,auto,1
17092,Green,1,1,auto,1
17093,Yellow,4,1,travel,1
17094,Yellow,4,0,travel,0
17095,Yellow,4,0,travel,0
17096,Yellow,4,1,travel,0
17097,Yellow,3,1,property,1
17098,Red,4,1,property,0
17099,Yellow,2,1,auto,1
17100,Yellow,4,1,property,0
17101,Yellow,4,1,life,1
17102,Green,4,1,property,0
17103,Green,0,1,auto,1
17104,Yellow,0,1,travel,1
17105,Red,0,1,property,1
17106,Green,3,1,auto,1
17107,Yellow,0,1,travel,1
17108,Green,0,1,property,1
17109,Yellow,4,1,auto,1
17110,Yellow,1,1,property,1
17111,Green,4,1,property,1
17112,Yellow,2,1,auto,1
17113,Yellow,1,1,life,1
17114,Yellow,1,1,travel,0
17115,Yellow,2,1,travel,1
17116,Yellow,2,1,auto,1
17117,Yellow,1,1,travel,0
17118,Yellow,3,1,travel,0
17119,Green,4,1,property,1
17120,Yellow,4,1,property,1
17121,Yellow,3,1,life,1
17122,Yellow,4,1,auto,1
17123,Yellow,2,1,travel,1
17124,Yellow,4,1,travel,0
17125,Yellow,4,1,property,1
17126,Green,4,1,auto,1
17127,Yellow,3,1,travel,1
17128,Yellow,1,1,property,0
17129,Yellow,1,1,life,1
17130,Yellow,4,1,property,1
17131,Yellow,0,0,auto,1
17132,Yellow,4,1,property,1
17133,Yellow,0,1,property,0
17134,Yellow,4,1,property,1
17135,Yellow,4,1,travel,0
17136,Yellow,4,1,auto,1
17137,Green,0,1,property,0
17138,Yellow,1,1,property,0
17139,Yellow,0,1,travel,0
17140,Yellow,0,1,property,1
17141,Green,3,1,property,1
17142,Yellow,4,1,property,0
17143,Yellow,3,1,travel,1
17144,Yellow,1,1,travel,0
17145,Yellow,2,1,auto,1
17146,Yellow,0,1,auto,1
17147,Yellow,0,1,life,1
17148,Yellow,2,1,life,1
17149,Yellow,0,1,property,0
17150,Yellow,0,1,property,1
17151,Yellow,2,1,travel,1
17152,Yellow,1,1,auto,1
17153,Yellow,4,1,travel,1
17154,Red,0,1,property,1
17155,Green,0,1,auto,1
17156,Red,0,1,travel,1
17157,Yellow,4,0,travel,1
17158,Yellow,0,1,travel,0
17159,Green,4,1,life,1
17160,Red,0,1,auto,1
17161,Green,4,1,property,0
17162,Green,4,1,property,0
17163,Green,3,0,property,1
17164,Yellow,2,1,travel,0
17165,Green,3,1,property,1
17166,Yellow,2,1,travel,1
17167,Green,0,1,property,1
17168,Green,4,1,property,1
17169,Yellow,0,0,life,1
17170,Green,2,1,property,1
17171,Yellow,2,1,travel,1
17172,Green,2,1,property,0
17173,Yellow,2,1,auto,1
17174,Yellow,2,1,travel,0
17175,Yellow,1,1,auto,1
17176,Yellow,4,1,travel,0
17177,Green,2,1,property,0
17178,Green,1,1,property,1
17179,Yellow,4,1,travel,0
17180,Yellow,3,1,life,1
17181,Yellow,2,0,travel,1
17182,Yellow,4,0,travel,0
17183,Yellow,4,1,property,0
17184,Green,4,1,auto,1
17185,Red,4,1,life,1
17186,Red,1,1,property,1
17187,Yellow,4,1,life,1
17188,Yellow,4,1,life,1
17189,Green,3,1,auto,1
17190,Yellow,3,1,travel,0
17191,Green,0,1,auto,1
17192,Yellow,2,1,auto,1
17193,Yellow,3,1,auto,1
17194,Yellow,1,1,life,1
17195,Yellow,0,1,travel,0
17196,Yellow,1,1,life,1
17197,Yellow,3,1,life,1
17198,Red,4,1,life,1
17199,Yellow,2,0,property,1
17200,Yellow,3,1,life,1
17201,Yellow,1,1,auto,1
17202,Yellow,4,1,property,1
17203,Green,0,1,auto,1
17204,Yellow,2,1,property,1
17205,Yellow,0,1,travel,0
17206,Yellow,1,1,property,1
17207,Yellow,1,0,life,1
17208,Yellow,3,1,auto,1
17209,Yellow,1,1,life,1
17210,Yellow,1,1,auto,1
17211,Green,2,1,auto,1
17212,Yellow,4,1,travel,0
17213,Yellow,0,1,property,0
17214,Yellow,2,1,auto,1
17215,Yellow,4,1,travel,1
17216,Yellow,0,1,auto,1
17217,Yellow,3,1,auto,1
17218,Yellow,0,1,auto,1
17219,Green,2,1,travel,1
17220,Green,0,1,property,0
17221,Yellow,0,1,travel,0
17222,Green,0,1,auto,1
17223,Yellow,1,1,travel,1
17224,Yellow,2,0,property,1
17225,Red,3,1,travel,0
17226,Yellow,4,1,auto,1
17227,Yellow,4,1,travel,0
17228,Yellow,2,1,travel,1
17229,Yellow,2,1,property,1
17230,Yellow,2,1,auto,1
17231,Yellow,2,1,auto,1
17232,Yellow,4,1,travel,0
17233,Green,0,1,auto,1
17234,Yellow,1,1,property,1
17235,Green,3,1,auto,1
17236,Green,2,1,property,0
17237,Green,2,1,auto,1
17238,Yellow,1,1,life,1
17239,Yellow,4,1,travel,1
17240,Yellow,4,1,auto,1
17241,Yellow,1,1,travel,1
17242,Yellow,0,1,life,1
17243,Yellow,2,1,auto,1
17244,Green,2,1,property,1
17245,Yellow,2,1,life,1
17246,Green,2,1,auto,1
17247,Green,2,1,property,0
17248,Yellow,0,1,auto,1
17249,Yellow,2,1,auto,1
17250,Yellow,2,1,property,1
17251,Yellow,3,1,auto,1
17252,Yellow,2,1,travel,0
17253,Yellow,3,0,property,1
17254,Green,1,1,auto,1
17255,Red,2,1,travel,1
17256,Yellow,2,1,auto,1
17257,Yellow,4,1,auto,1
17258,Red,2,1,travel,0
17259,Green,0,1,property,1
17260,Yellow,2,1,auto,1
17261,Yellow,0,1,travel,0
17262,Yellow,3,1,travel,0
